date,temperature,humidity,luminosity
2023-12-21 14:51:35.986,19.3,22.6,154
2023-12-21 14:51:33.943,19.3,22.5,224
2023-12-21 14:51:31.899,19.3,22.6,244
2023-12-21 14:51:29.856,19.3,22.5,243
2023-12-21 14:51:27.813,19.3,22.4,153
2023-12-21 14:51:25.770,19.3,22.5,167
2023-12-21 14:51:23.726,19.3,22.5,274
2023-12-21 14:51:21.684,19.2,22.5,276
2023-12-21 14:51:19.641,19.3,22.6,275
2023-12-21 14:51:17.597,19.3,22.6,271
2023-12-21 14:51:15.555,19.3,22.6,268
2023-12-21 14:51:13.512,19.3,22.7,270
2023-12-21 14:51:11.469,19.3,22.7,273
2023-12-21 14:51:09.426,19.3,22.8,274
2023-12-21 14:51:07.383,19.3,22.7,275
2023-12-21 14:51:05.340,19.3,22.6,275
2023-12-21 14:51:03.297,19.3,22.7,276
2023-12-21 14:51:01.254,19.3,22.6,276
2023-12-21 14:50:59.211,19.3,22.7,278
2023-12-21 14:50:57.168,19.3,22.6,278
2023-12-21 14:50:55.125,19.3,22.6,276
2023-12-21 14:50:53.083,19.3,22.6,278
2023-12-21 14:50:51.039,19.3,22.5,280
2023-12-21 14:50:48.996,19.3,22.5,281
2023-12-21 14:50:46.953,19.3,22.4,278
2023-12-21 14:50:44.916,19.3,22.5,278
2023-12-21 14:50:42.873,19.3,22.5,278
2023-12-21 14:50:40.830,19.3,22.4,279
2023-12-21 14:50:38.786,19.3,22.3,276
2023-12-21 14:50:36.743,19.3,22.3,274
2023-12-21 14:50:34.700,19.3,22.3,273
2023-12-21 14:50:32.658,19.3,22.4,275
2023-12-21 14:50:30.614,19.3,22.5,275
2023-12-21 14:50:28.572,19.3,22.5,275
2023-12-21 14:50:26.529,19.3,22.5,273
2023-12-21 14:50:24.486,19.3,22.5,276
2023-12-21 14:50:22.442,19.3,22.5,275
2023-12-21 14:50:20.400,19.3,22.6,276
2023-12-21 14:50:18.357,19.3,22.6,276
2023-12-21 14:50:16.314,19.3,22.6,277
2023-12-21 14:50:14.270,19.3,22.6,278
2023-12-21 14:50:12.228,19.3,22.6,277
2023-12-21 14:50:10.185,19.3,22.7,278
2023-12-21 14:50:08.142,19.3,22.6,276
2023-12-21 14:50:06.099,19.3,22.6,277
2023-12-21 14:50:04.055,19.3,22.6,278
2023-12-21 14:50:02.012,19.3,22.7,278
